movie,title,genres,year,Rating,Rotton Tomato
2610,Three Seasons,Drama,1999,3,66
2622,William Shakespeare's A Midsummer Night's Dream,Comedy|Fantasy,1999,4,63
2627,Endurance,Documentary|Drama,1998,8,79
2671,Notting Hill,Comedy|Romance,1998,5,52
2676,Instinct,Drama|Thriller,1998,8,91
2677,Buena Vista Social Club,Documentary|Musical,1999,2,96
2682,Limbo,Drama,1998,9,54
2687,Tarzan,Adventure|Animation|Children|Drama,1999,1,97
2689,Get Bruce,Documentary,1999,6,92
2690,"Ideal Husband, An",Comedy|Romance,1999,6,94
2694,Big Daddy,Comedy,1999,1,52
2700,"South Park: Bigger, Longer and Uncut",Animation|Comedy|Musical,1999,9,59
2701,Wild Wild West,Action|Comedy|Sci-Fi|Western,1998,9,77
2702,Summer of Sam,Drama,1998,8,66
2706,American Pie,Comedy|Romance,1998,1,74
2707,Arlington Road,Thriller,1998,6,96
2709,Muppets From Space,Children|Comedy,1999,4,61
2712,Eyes Wide Shut,Drama|Mystery|Thriller,1998,7,75
2713,Lake Placid,Horror|Thriller,1998,1,50
2718,Drop Dead Gorgeous,Comedy,1998,1,60
2720,Inspector Gadget,Action|Adventure|Children|Comedy,1998,10,92
2721,Trick,Comedy|Romance,1998,8,60
2722,Deep Blue Sea,Action|Horror|Sci-Fi|Thriller,1999,7,72
2723,Mystery Men,Action|Comedy|Fantasy,1999,1,61
2724,Runaway Bride,Comedy|Romance,1998,8,76
2725,Twin Falls Idaho,Drama,1999,9,92
2759,Dick,Comedy,1999,3,60
2770,Bowfinger,Comedy,1999,5,59
2771,Brokedown Palace,Drama,1999,7,52
2772,Detroit Rock City,Comedy,1999,3,64
2774,Better Than Chocolate,Comedy|Romance,1999,2,89
2805,Mickey Blue Eyes,Comedy|Romance,1998,6,51
2806,Teaching Mrs. Tingle,Comedy|Thriller,1999,8,84
2809,Love Stinks,Comedy,1999,3,62
2812,In Too Deep,Action|Thriller,1999,5,66
2828,Dudley Do-Right,Children|Comedy,1999,4,96
2835,Chill Factor,Action|Adventure|Comedy|Thriller,1999,6,73
2836,Outside Providence,Comedy,1998,3,57
2840,Stigmata,Drama|Thriller,1998,9,72
2841,Stir of Echoes,Horror|Mystery|Thriller,1999,6,69
2845,Whiteboyz,Comedy|Drama,1999,2,58
2858,American Beauty,Drama|Romance,1999,3,65
2860,Blue Streak,Comedy,1999,8,67
2864,Splendor,Comedy,1999,9,82
2881,Double Jeopardy,Action|Crime|Drama|Thriller,1998,1,82
2883,Mumford,Comedy|Drama,1999,2,54
2885,Guinevere,Drama|Romance,1999,4,54
2887,Simon Sez,Action|Comedy,1998,2,97
2888,Drive Me Crazy,Comedy|Romance,1998,3,89
2889,"Mystery, Alaska",Comedy|Drama,1998,2,70
2890,Three Kings,Action|Adventure|Comedy|Drama|War,1998,8,99
2891,"Happy, Texas",Comedy,1998,10,83
2893,Plunkett & MaCleane,Action|Adventure|Drama,1998,5,56
2894,Romance,Drama|Romance,1999,3,58
2906,Random Hearts,Drama|Romance,1998,9,63
2907,Superstar,Comedy,1999,6,55
2908,Boys Don't Cry,Drama,1998,1,98
2959,Fight Club,Action|Crime|Drama|Thriller,1998,7,99
2964,Julien Donkey-Boy,Drama,1999,6,52
2974,Bats,Horror|Thriller,1999,5,94
2977,Crazy in Alabama,Comedy|Drama,1999,10,65
2978,Three to Tango,Comedy|Romance,1998,6,75
2979,Body Shots,Drama,1998,8,95
2995,House on Haunted Hill,Horror|Thriller,1999,5,64
2997,Being John Malkovich,Comedy|Drama|Fantasy,1999,10,73
2998,Dreaming of Joseph Lees,Drama|Romance,1998,5,86
3002,My Best Fiend (Mein liebster Feind),Documentary,1998,7,95
3007,American Movie,Documentary,1999,8,67
3010,Rosetta,Drama,1999,3,90
3051,Anywhere But Here,Comedy|Drama,1999,1,95
3052,Dogma,Adventure|Comedy|Fantasy,1999,9,51
3055,Felicia's Journey,Thriller,1998,9,92
3078,Liberty Heights,Drama,1999,1,82
3079,Mansfield Park,Comedy|Drama|Romance,1999,4,56
3081,Sleepy Hollow,Fantasy|Horror|Mystery|Romance,1999,9,52
3113,End of Days,Action|Fantasy|Horror|Mystery|Thriller,1999,2,56
3114,Toy Story 2,Adventure|Animation|Children|Comedy|Fantasy,1998,6,65
3115,Flawless,Drama,1999,8,65
3116,Miss Julie,Drama,1998,9,90
3118,Tumbleweeds,Drama,1998,4,84
3127,Holy Smoke,Comedy|Drama,1998,8,95
3129,Sweet and Lowdown,Comedy|Drama,1999,9,68
3145,Cradle Will Rock,Drama,1999,4,99
3146,Deuce Bigalow: Male Gigolo,Comedy,1998,1,91
3156,Bicentennial Man,Drama|Romance|Sci-Fi,1998,9,77
3157,Stuart Little,Children|Comedy|Fantasy,1999,5,62
3159,Fantasia 2000,Animation|Children|Musical|IMAX,1999,3,75
3160,Magnolia,Drama,1999,5,68
3161,Onegin,Drama|Romance,1998,2,98
3163,Topsy-Turvy,Comedy|Drama|Musical,1998,1,66
3173,Any Given Sunday,Drama,1999,8,93
3175,Galaxy Quest,Adventure|Comedy|Sci-Fi,1998,5,67
3179,Angela's Ashes,Drama,1999,7,59
3181,Titus,Drama,1998,2,76
3185,Snow Falling on Cedars,Drama,1999,9,92
3186,"Girl, Interrupted",Drama,1998,2,58
3189,My Dog Skip,Children|Drama,1998,7,68
3289,Not One Less (Yi ge dou bu neng shao),Drama,1999,5,66
3302,Beautiful People,Comedy,1999,6,85
3318,Deterrence,Drama|Thriller,1998,6,63
3320,Mifune's Last Song (Mifunes sidste sang),Comedy|Drama|Romance,1998,6,52
3357,East-West (Est-ouest),Drama|Romance,1998,6,88
3509,Black and White,Drama,1999,1,88
3538,East is East,Comedy,1999,3,80
3568,Smiling Fish and Goat on Fire,Comedy|Romance,1999,1,57
3581,Human Traffic,Comedy,1999,2,98
3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women),Comedy,1998,5,80
3718,American Pimp,Documentary,1999,5,73
3720,Sunshine,Drama,1999,9,71
3746,Butterfly (La lengua de las mariposas),Drama,1999,6,84
3747,Jesus' Son,Drama,1999,6,62
3786,But I'm a Cheerleader,Comedy,1999,9,85
3787,Shower (Xizao),Comedy,1999,1,58
3800,Criminal Lovers,Crime|Drama|Romance|Thriller,1998,10,68
3823,Wonderland,Drama,1998,2,50
3854,Aimée & Jaguar,Drama|Romance|War,1999,4,50
3855,"Affair of Love, An (Liaison pornographique, Une)",Drama|Romance,1999,6,96
3864,Godzilla 2000 (Gojira ni-sen mireniamu),Action|Adventure|Sci-Fi,1998,10,93
3902,Goya in Bordeaux (Goya en Burdeos),Drama,1999,4,86
3913,Barenaked in America,Documentary,1999,2,65
3989,One Day in September,Documentary,1999,4,99
4026,Nowhere to Hide (Injeong sajeong bol geot eobtda),Action|Comedy|Crime|Thriller,1999,8,68
4076,Two Ninas,Comedy|Romance,1999,10,83
4312,Himalaya (Himalaya - l'enfance d'un chef),Adventure|Drama,1999,1,77
5605,Ratcatcher,Drama,1999,2,67
6243,Ringu 2 (Ring 2),Horror|Mystery,1998,10,88
7125,Spring Forward,Drama,1999,1,85
7343,Wisconsin Death Trip,Documentary,1998,9,52
7753,Tuesdays with Morrie,Drama,1998,9,52
7786,Genghis Blues,Documentary,1999,6,92
7809,Ambush (Rukajärven tie),Drama|Romance|War,1999,7,92
7810,Babylon 5: A Call to Arms,Adventure|Sci-Fi,1998,5,90
8012,Kikujiro (Kikujirô no natsu),Comedy|Drama,1999,6,80
8093,Shiri (Swiri),Action|Drama|Romance|Thriller,1998,9,95
8142,Dead or Alive: Hanzaisha,Action|Crime,1998,10,98
8581,Pirates of Silicon Valley,Documentary|Drama,1998,5,60
27317,Audition (Ôdishon),Drama|Horror|Mystery|Romance|Thriller,1999,6,61
36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César),Adventure|Children|Comedy|Fantasy,1999,3,94
61013,Absolute Giganten,Action|Comedy|Drama|Romance,1998,9,72
65133,Blackadder Back & Forth,Comedy,1998,2,90
70418,Introducing Dorothy Dandridge,Drama|Musical|Romance,1998,10,52
93320,Trailer Park Boys,Comedy|Crime,1998,2,96
108873,"Same Love, Same Rain (El mismo amor, la misma lluvia)",Comedy|Drama|Romance,1999,1,83
132952,Sarfarosh,(no genres listed),1998,9,89
136447,George Carlin: You Are All Diseased,Comedy,1999,3,97
3177,Next Friday,Comedy,2000,6,63
3190,Supernova,Adventure|Sci-Fi|Thriller,2000,6,59
3225,Down to You,Comedy|Romance,2000,10,85
3239,Isn't She Great?,Comedy,2000,8,63
3273,Scream 3,Comedy|Horror|Mystery|Thriller,2000,7,79
3276,Gun Shy,Comedy,2000,9,63
3286,Snow Day,Comedy,2000,8,50
3298,Boiler Room,Crime|Drama|Thriller,1999,2,64
3299,Hanging Up,Comedy|Drama,2000,3,100
3300,Pitch Black,Horror|Sci-Fi|Thriller,1999,10,80
3316,Reindeer Games,Action|Thriller,2000,1,93
3317,Wonder Boys,Comedy|Drama,2000,9,51
3324,Drowning Mona,Comedy,1999,8,84
3326,What Planet Are You From?,Comedy|Sci-Fi,2000,1,60
3354,Mission to Mars,Sci-Fi,2000,1,97
3408,Erin Brockovich,Drama,1999,6,98
3409,Final Destination,Drama|Thriller,2000,8,57
3452,Romeo Must Die,Action|Crime|Romance|Thriller,1999,6,64
3453,Here on Earth,Drama|Romance,1999,10,100
3454,Whatever It Takes,Comedy|Romance,2000,1,65
3481,High Fidelity,Comedy|Drama|Romance,1999,9,79
3510,Frequency,Drama|Thriller,1999,9,70
3511,Ready to Rumble,Comedy,2000,9,53
3512,Return to Me,Drama|Romance,2000,4,92
3513,Rules of Engagement,Drama|Thriller,2000,1,58
3515,Me Myself I,Comedy|Romance,2000,8,64
3534,28 Days,Drama,1999,6,90
3535,American Psycho,Crime|Horror|Mystery|Thriller,1999,8,88
3540,Passion of Mind,Drama|Mystery|Romance,2000,6,87
3553,Gossip,Drama|Thriller,2000,3,87
3554,Love and Basketball,Drama|Romance,2000,1,87
3555,U-571,Action|Thriller|War,2000,8,69
3567,Bossa Nova,Comedy|Drama|Romance,1999,7,90
3571,Time Code,Comedy|Drama,1999,2,65
3578,Gladiator,Action|Adventure|Drama,2000,8,57
3579,I Dreamed of Africa,Drama,1999,10,69
3593,Battlefield Earth,Action|Sci-Fi,1999,9,54
3594,Center Stage,Drama|Musical,1999,4,85
3596,Screwed,Comedy,1999,9,71
3598,Hamlet,Crime|Drama|Romance|Thriller,2000,6,50
3615,Dinosaur,Adventure|Animation|Children,1999,9,50
3616,Loser,Comedy|Romance,1999,1,54
3617,Road Trip,Comedy,2000,4,100
3618,Small Time Crooks,Comedy|Crime,2000,7,69
3623,Mission: Impossible II,Action|Adventure|Thriller,1999,3,99
3624,Shanghai Noon,Action|Adventure|Comedy|Western,1999,10,69
3646,Big Momma's House,Comedy,1999,4,55
3717,Gone in 60 Seconds,Action|Crime,1999,4,94
3719,Love's Labour's Lost,Comedy|Romance,2000,3,50
3721,Trixie,Comedy|Crime|Mystery,1999,2,68
3743,Boys and Girls,Comedy|Romance,1999,8,63
3744,Shaft,Action|Crime|Thriller,2000,8,67
3745,Titan A.E.,Action|Adventure|Animation|Children|Sci-Fi,2000,3,91
3751,Chicken Run,Animation|Children|Comedy,1999,7,83
3752,"Me, Myself & Irene",Adventure|Comedy,1999,3,71
3785,Scary Movie,Comedy|Horror,1999,9,94
3790,Groove,Drama,1999,4,65
3793,X-Men,Action|Adventure|Sci-Fi,2000,9,74
3794,Chuck & Buck,Comedy|Drama,2000,9,55
3798,What Lies Beneath,Drama|Horror|Mystery,2000,9,100
3824,Autumn in New York,Drama|Romance,1999,2,96
3825,Coyote Ugly,Comedy|Drama|Romance,2000,10,78
3826,Hollow Man,Horror|Sci-Fi|Thriller,2000,2,89
3827,Space Cowboys,Action|Adventure|Comedy|Sci-Fi,2000,6,97
3829,Mad About Mambo,Comedy|Romance,2000,8,75
3831,Saving Grace,Comedy,2000,3,52
3858,Cecil B. DeMented,Comedy,2000,7,61
3882,Bring It On,Comedy,2000,5,99
3883,Catfish in Black Bean Sauce,Comedy|Drama,1999,8,90
3885,Love & Sex,Comedy|Drama|Romance,2000,9,53
3886,Steal This Movie!,Drama,1999,1,93
3889,Highlander: Endgame (Highlander IV),Action|Adventure|Fantasy,2000,8,77
3890,Back Stage,Documentary,2000,10,69
3891,Turn It Up,Crime|Drama,2000,3,91
3892,Anatomy (Anatomie),Horror,2000,10,84
3893,Nurse Betty,Comedy|Crime|Drama|Romance|Thriller,2000,6,82
3897,Almost Famous,Drama,2000,1,95
3900,Crime and Punishment in Suburbia,Comedy|Drama,2000,5,84
3901,Duets,Comedy|Drama,1999,4,90
3903,Urbania,Drama,1999,6,64
3906,Under Suspicion,Crime|Thriller,1999,3,81
3908,Urban Legends: Final Cut,Horror,2000,7,71
3909,Woman on Top,Comedy|Romance,1999,7,57
3911,Best in Show,Comedy,2000,5,57
3915,Girlfight,Drama,2000,1,91
3943,Bamboozled,Comedy,1999,2,77
3946,Get Carter,Action|Drama|Thriller,2000,6,100
3949,Requiem for a Dream,Drama,2000,9,65
3950,Tigerland,Drama,1999,7,51
3951,Two Family House,Drama,2000,1,68
3956,Lost Souls,Drama|Horror|Thriller,1999,6,86
3967,Billy Elliot,Drama,2000,6,78
3968,Bedazzled,Comedy,1999,1,75
3969,Pay It Forward,Drama,2000,4,50
3973,Book of Shadows: Blair Witch 2,Crime|Horror|Mystery|Thriller,1999,10,100
3975,Lucky Numbers,Comedy|Drama,2000,4,51
3976,Stardom,Comedy|Drama,2000,9,88
3977,Charlie's Angels,Action|Comedy,2000,8,79
3979,Little Nicky,Comedy,2000,2,89
3980,Men of Honor,Drama,2000,1,73
3981,Red Planet,Action|Sci-Fi|Thriller,2000,3,76
3983,You Can Count on Me,Drama|Romance,1999,9,67
3987,Bounce,Drama|Romance,2000,1,77
3991,102 Dalmatians,Children|Comedy,1999,4,50
3992,Malèna,Drama|Romance|War,2000,2,81
3993,Quills,Drama|Romance,2000,7,85
3994,Unbreakable,Drama|Sci-Fi,1999,8,55
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long)",Action|Drama|Romance,1999,6,68
3997,Dungeons & Dragons,Action|Adventure|Comedy|Fantasy,2000,2,54
3998,Proof of Life,Drama,2000,6,79
3999,Vertical Limit,Action|Adventure,1999,6,51
4011,Snatch,Comedy|Crime|Thriller,1999,10,85
4014,Chocolat,Drama|Romance,2000,1,72
4015,"Dude, Where's My Car?",Comedy|Sci-Fi,1999,8,77
4017,Pollock,Drama,1999,3,62
4018,What Women Want,Comedy|Romance,2000,10,54
4019,Finding Forrester,Drama,2000,1,54
4021,Before Night Falls,Drama,2000,6,52
4022,Cast Away,Drama,1999,10,72
4025,Miss Congeniality,Comedy|Crime,2000,5,73
4029,State and Main,Comedy|Drama,2000,9,64
4030,Dracula 2000,Horror,2000,1,56
4033,Thirteen Days,Drama|Thriller|War,2000,4,69
4034,Traffic,Crime|Drama|Thriller,2000,4,69
4055,Panic,Drama,1999,1,55
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien)",Drama|Thriller,1999,3,85
4156,Company Man,Comedy,2000,10,64
4171,Long Night's Journey Into Day,Documentary,1999,2,71
4173,When Brendan Met Trudy,Comedy|Romance,2000,5,72
4226,Memento,Mystery|Thriller,2000,8,70
4235,Amores Perros (Love's a Bitch),Drama|Thriller,2000,4,81
4251,Chopper,Drama|Thriller,2000,5,67
4271,Eureka (Yurîka),Drama,2000,4,97
4300,Bread and Roses,Drama,1999,9,67
4334,Yi Yi,Drama,2000,6,69
4342,Big Eden,Drama|Romance,1999,5,72
4347,Divided We Fall (Musíme si pomáhat),Comedy|Drama,2000,5,84
4378,Sexy Beast,Crime|Drama,2000,7,97
4384,Lumumba,Drama,2000,3,54
4390,Rape Me (Baise-moi),Crime|Drama|Thriller,2000,7,68
4644,Bread and Tulips (Pane e tulipani),Comedy|Drama|Romance,1999,8,81
4731,Innocence,Drama,2000,1,52
4738,Happy Accidents,Romance|Sci-Fi,1999,7,88
4740,Maybe Baby,Comedy|Romance,2000,8,68
4772,Dinner Rush,Drama,2000,5,56
4996,Little Otik (Otesánek),Comedy|Drama|Fantasy,1999,1,86
5051,Italian for Beginners (Italiensk for begyndere),Comedy|Drama|Romance,2000,1,51
5071,Maelström,Drama|Romance,1999,2,96
5075,Waydowntown,Comedy,1999,9,59
5146,Vampire Hunter D: Bloodlust (Banpaia hantâ D),Animation|Fantasy|Horror|Sci-Fi,2000,4,95
5258,George Washington,Drama,2000,1,56
5319,Nine Queens (Nueve reinas),Crime|Thriller,1999,1,72
5517,Nightcap (Merci pour le chocolat),Crime|Thriller,2000,2,80
6300,Flickering Lights (Blinkende lygter),Action|Comedy|Crime,1999,10,86
6344,101 Reykjavik (101 Reykjavík),Comedy|Drama|Romance,1999,3,67
6641,Code Unknown (Code inconnu: Récit incomplet de divers voyages),Drama,2000,3,93
6806,Time and Tide (Seunlau Ngaklau),Action|Crime|Thriller,1999,1,92
6820,Ginger Snaps,Drama|Horror|Thriller,1999,9,52
7022,Battle Royale (Batoru rowaiaru),Action|Drama|Horror|Thriller,1999,9,50
7038,Things You Can Tell Just by Looking at Her,Drama|Romance,2000,6,54
7282,"Hip Hop Witch, Da",Comedy|Horror|Thriller,1999,10,65
7541,100 Girls,Comedy|Romance,1999,10,52
7842,Dune,Drama|Fantasy|Sci-Fi,1999,8,95
7932,Dark Days,Documentary,2000,8,95
8453,It Had to Be You,Comedy|Romance,2000,9,64
8699,Dancing in September,Drama,2000,9,73
27178,In July (Im Juli),Comedy|Romance,1999,2,76
27193,Taxi 2,Action|Comedy,1999,9,92
27253,"Extremely Goofy Movie, An",Animation|Children|Comedy,1999,6,52
27322,Paragraph 175,Documentary,2000,5,58
27329,Paradise Lost 2: Revelations,Documentary,1999,1,53
27334,Sound and Fury,Documentary,1999,5,67
27351,Spiral,Horror,2000,9,68
27369,Daria: Is It Fall Yet?,Animation|Comedy,2000,8,81
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA),Crime|Drama|Mystery|Thriller|War,2000,7,79
27416,Jalla! Jalla!,Comedy|Drama|Romance,2000,1,78
27423,"O Auto da Compadecida (Dog's Will, A)",Adventure|Comedy,1999,8,89
32743,Ringu 0: Bâsudei,Drama|Horror|Thriller,1999,1,85
40226,Wild Zero,Action|Comedy|Horror|Romance|Sci-Fi,1999,4,67
62336,FLCL,Animation|Comedy|Fantasy|Sci-Fi,2000,8,51
65665,Hamlet,Drama,2000,3,55
66544,Nuremberg,Drama|War,2000,10,78
70488,Wings of Hope (Julianes Sturz in den Dschungel),Adventure|Documentary,2000,10,72
70751,Little Richard,Drama,2000,8,88
140741,Get Your Stuff,Drama|Romance,1999,9,58
4052,Antitrust,Crime|Drama|Thriller,2000,8,77
4053,Double Take,Action|Comedy,2001,5,90
4068,Sugar & Spice,Comedy,2000,8,55
4141,Head Over Heels,Comedy|Romance,2000,8,89
4143,Valentine,Horror|Mystery,2001,7,50
4148,Hannibal,Horror|Thriller,2001,5,92
4149,Saving Silverman (Evil Woman),Comedy|Romance,2001,10,90
4153,Down to Earth,Comedy|Fantasy|Romance,2000,1,63
4155,Sweet November,Drama|Romance,2001,2,91
4158,Monkeybone,Animation|Comedy|Fantasy,2000,6,91
4159,3000 Miles to Graceland,Action|Thriller,2000,7,98
4162,See Spot Run,Comedy,2000,10,83
4167,15 Minutes,Thriller,2001,1,56
4168,Get Over It,Comedy|Romance,2000,10,83
4169,Blow Dry (a.k.a. Never Better),Comedy,2000,9,68
4224,Exit Wounds,Action|Thriller,2000,1,66
4228,Heartbreakers,Comedy|Crime|Romance,2000,7,83
4229,Say It Isn't So,Comedy|Romance,2000,2,61
4231,Someone Like You,Comedy|Romance,2000,4,62
4232,Spy Kids,Action|Adventure|Children|Comedy,2000,5,82
4233,Tomcats,Comedy,2000,3,70
4238,Along Came a Spider,Action|Crime|Mystery|Thriller,2000,8,73
4239,Blow,Crime|Drama,2000,8,60
4246,Bridget Jones's Diary,Comedy|Drama|Romance,2001,10,71
4247,Joe Dirt,Adventure|Comedy|Mystery|Romance,2000,7,92
4254,Crocodile Dundee in Los Angeles,Comedy|Drama,2000,7,59
4255,Freddy Got Fingered,Comedy,2000,3,87
4265,Driven,Action|Thriller,2001,3,80
4267,One Night at McCool's,Comedy,2000,8,83
4268,Town & Country,Comedy,2001,5,52
4299,"Knight's Tale, A",Action|Comedy|Romance,2000,7,97
4304,Startup.com,Documentary,2000,10,95
4305,Angel Eyes,Romance|Thriller,2000,5,99
4306,Shrek,Adventure|Animation|Children|Comedy|Fantasy|Romance,2001,2,86
4308,Moulin Rouge,Drama|Musical|Romance,2001,8,71
4310,Pearl Harbor,Action|Drama|Romance|War,2001,6,56
4343,Evolution,Comedy|Sci-Fi,2001,2,91
4344,Swordfish,Action|Crime|Drama,2001,10,84
4367,Lara Croft: Tomb Raider,Action|Adventure,2001,1,52
4368,Dr. Dolittle 2,Comedy,2000,9,80
4370,A.I. Artificial Intelligence,Adventure|Drama|Sci-Fi,2001,3,88
4371,Baby Boy,Crime|Drama,2000,9,84
4372,Crazy/Beautiful,Drama|Romance,2001,2,53
4386,Cats & Dogs,Children|Comedy,2001,5,58
4388,Scary Movie 2,Comedy,2001,1,87
4389,Lost and Delirious,Drama,2001,6,53
4447,Legally Blonde,Comedy|Romance,2000,4,88
4450,Bully,Crime|Drama|Thriller,2001,2,98
4451,Jump Tomorrow,Comedy|Drama|Romance,2000,10,78
4452,Made,Comedy,2000,10,78
4638,Jurassic Park III,Action|Adventure|Sci-Fi|Thriller,2001,4,54
4641,Ghost World,Comedy|Drama,2000,7,52
4649,Wet Hot American Summer,Comedy,2001,6,56
4699,Original Sin,Drama|Romance|Thriller,2000,6,74
4701,Rush Hour 2,Action|Comedy,2001,4,91
4718,American Pie 2,Comedy,2001,1,70
4719,Osmosis Jones,Action|Animation|Comedy|Crime|Drama|Romance|Thriller,2001,7,80
4721,American Outlaws,Action|Comedy|Western,2000,5,91
4725,Session 9,Horror|Thriller,2001,10,79
4727,Captain Corelli's Mandolin,Drama|Romance|War,2001,7,87
4728,Rat Race,Comedy,2001,3,51
4732,Bubble Boy,Comedy,2001,4,88
4734,Jay and Silent Bob Strike Back,Adventure|Comedy,2000,2,95
4735,Ghosts of Mars,Horror|Sci-Fi|Thriller,2000,10,66
4736,Summer Catch,Comedy|Drama|Romance,2000,5,66
4737,"American Rhapsody, An",Drama,2001,8,67
4743,Tortilla Soup,Comedy|Romance,2000,2,64
4744,Jeepers Creepers,Horror,2000,7,55
4745,O,Drama,2001,10,80
4757,Rock Star,Comedy|Drama|Musical,2000,5,53
4761,Diamond Men,Drama,2000,3,72
4765,L.I.E.,Drama,2001,6,68
4771,Hardball,Drama,2000,1,55
4775,Glitter,Drama|Musical|Romance,2000,7,73
4776,Training Day,Crime|Drama|Thriller,2001,4,94
4782,Sidewalks of New York,Comedy|Romance,2001,8,59
4814,Don't Say a Word,Thriller,2000,2,71
4815,Hearts in Atlantis,Drama,2001,3,59
4816,Zoolander,Comedy,2001,5,73
4818,Extreme Days,Action|Adventure|Comedy|Drama,2001,10,54
4821,Joy Ride,Adventure|Thriller,2000,6,94
4822,Max Keeble's Big Move,Children|Comedy,2000,8,91
4823,Serendipity,Comedy|Romance,2001,2,96
4844,Bandits,Comedy|Crime|Romance,2001,1,80
4848,Mulholland Drive,Crime|Drama|Film-Noir|Mystery|Thriller,2001,5,81
4849,My First Mister,Comedy|Drama,2000,6,70
4865,From Hell,Crime|Horror|Mystery|Thriller,2001,6,98
4867,Riding in Cars with Boys,Comedy|Drama,2001,3,63
4873,Waking Life,Animation|Drama|Fantasy,2001,2,94
4874,K-PAX,Drama|Fantasy|Mystery|Sci-Fi,2000,8,62
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts),Horror|Thriller,2001,7,75
4878,Donnie Darko,Drama|Mystery|Sci-Fi|Thriller,2001,1,75
4880,Life as a House,Drama,2000,7,90
4885,Domestic Disturbance,Thriller,2000,1,52
4886,"Monsters, Inc.",Adventure|Animation|Children|Comedy|Fantasy,2001,1,89
4888,Tape,Drama,2000,1,53
4889,Heist,Crime|Drama,2000,9,75
4890,Shallow Hal,Comedy|Fantasy|Romance,2001,9,67
4898,Novocaine,Comedy|Crime|Mystery|Thriller,2000,2,59
4899,Black Knight,Adventure|Comedy|Fantasy,2001,3,95
4901,Spy Game,Action|Crime|Drama|Thriller,2000,3,64
4958,Behind Enemy Lines,Action|Drama|War,2000,5,96
4963,Ocean's Eleven,Crime|Thriller,2000,2,89
4964,Baran,Adventure|Drama|Romance,2001,9,74
4967,No Man's Land,Drama|War,2000,8,57
4968,Piñero,Drama,2001,4,56
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le)",Comedy|Romance,2000,7,84
4975,Vanilla Sky,Mystery|Romance|Sci-Fi|Thriller,2001,9,62
4976,Iris,Drama,2000,1,84
4977,Kandahar (Safar e Ghandehar),Drama,2001,10,59
4978,Lantana,Drama|Mystery|Thriller,2000,9,79
4989,How High,Comedy,2000,3,56
4990,Jimmy Neutron: Boy Genius,Adventure|Animation|Children|Comedy,2000,6,77
4992,Kate & Leopold,Comedy|Romance,2001,9,90
4995,"Beautiful Mind, A",Drama|Romance,2000,9,51
5009,Ali,Drama,2000,1,75
5010,Black Hawk Down,Action|Drama|War,2001,9,58
5013,Gosford Park,Comedy|Drama|Mystery,2001,10,68
5014,I Am Sam,Drama,2001,10,90
5015,Monster's Ball,Drama|Romance,2001,9,72
5072,Metropolis,Animation|Sci-Fi,2001,4,69
5074,Storytelling,Comedy|Drama,2001,2,70
5081,Birthday Girl,Drama|Romance,2001,8,67
5083,Rare Birds,Comedy|Drama,2001,2,69
5095,"Scotland, Pa.",Comedy|Crime,2001,6,100
5110,Super Troopers,Comedy|Crime|Mystery,2000,1,62
5134,Mean Machine,Comedy|Drama,2001,5,77
5135,Monsoon Wedding,Comedy|Romance,2001,8,64
5137,Scratch,Documentary,2001,4,52
5153,Trouble Every Day,Drama|Horror|Thriller,2000,5,94
5222,Kissing Jessica Stein,Comedy|Romance,2000,6,83
5223,Pauline & Paulette (Pauline en Paulette),Comedy|Drama,2001,10,69
5224,Promises,Documentary,2000,1,50
